main_id,coo_bibcode,object_id,ra_in,dec_in,_source_set,_survey,object_id_clean,row_key
2MASS J09054635+2024381,2020yCat.1350....0G,b'   2573911977600509952',136.44317,20.410594,filtered_data,sdss,2573911977600509952,436
LEDA 4572682,2011yCat.2306....0A,b'   2573950185629575168',137.5224,20.212698,filtered_data,sdss,2573950185629575168,437
Z 121-65,2020yCat.1350....0G,b'   2578353455273895936',140.72109,21.975186,filtered_data,sdss,2578353455273895936,438
SDSS J091640.82+221752.2,2020ApJS..249....3A,b'   2574940295934273536',139.17012,22.297863,filtered_data,sdss,2574940295934273536,439
IC 2506,2020yCat.1350....0G,b'   2586338108899354624',146.30322,27.25199,filtered_data,sdss,2586338108899354624,440
Z  59-43,2020yCat.1350....0G,b'   2553596575830009856',121.46186,12.479986,filtered_data,sdss,2553596575830009856,441
CRTS J081207.6+131825,2020yCat.1350....0G,b'   2553560017068386304',123.03182,13.306795,filtered_data,sdss,2553560017068386304,442
NVSS J082512+131946,2020ApJS..249....3A,b'   2730393655197067264',126.30155,13.329893,filtered_data,sdss,2730393655197067264,443
SDSS J075738.94+144827.5,2020yCat.1350....0G,b'   2549182311522396160',119.41227,14.807648,filtered_data,sdss,2549182311522396160,444
Z  88-21,2020yCat.1350....0G,b'   2551430812750866432',120.49372,15.058754,filtered_data,sdss,2551430812750866432,445
2MASX J08214370+1612413,2020yCat.1350....0G,b'   2558165871797233664',125.43202,16.211557,filtered_data,sdss,2558165871797233664,446
SDSS J080906.87+172955.1,2020yCat.1350....0G,b'   2165108600198948864',122.27867,17.498668,filtered_data,sdss,2165108600198948864,447
MCG+03-22-022,2009ApJS..182..543A,b'   2564835509297768448',130.24421,16.18337,filtered_data,sdss,2564835509297768448,448
LINEAR 4598709,2020yCat.1350....0G,b'   2564850077826836480',129.83284,17.027123,filtered_data,sdss,2564850077826836480,449
iPTF 17rzn,2020yCat.1350....0G,b'   2566021607415900160',130.31612,18.274543,filtered_data,sdss,2566021607415900160,450
LEDA 3090192,2020yCat.1350....0G,b'   2561440217357641728',129.35035,18.386195,filtered_data,sdss,2561440217357641728,451
2MASS J08374216+1853250,2020yCat.1350....0G,b'   2561443515892525056',129.42566,18.890312,filtered_data,sdss,2561443515892525056,452
2MASS J08371788+1916476,2020yCat.1350....0G,b'   2561583428747159552',129.32456,19.280008,filtered_data,sdss,2561583428747159552,453
LINEAR 5244248,2020yCat.1350....0G,b'   2568296771902007296',132.33541,18.438165,filtered_data,sdss,2568296771902007296,454
UGCS J083942.79+193548.2,2020ApJS..249....3A,b'   2563726651720493056',129.92825,19.596701,filtered_data,sdss,2563726651720493056,455
LB  1859,2020yCat.1350....0G,b'   2563817086551877632',130.28039,19.835272,filtered_data,sdss,2563817086551877632,456
NGC  2647,2020yCat.1350....0G,b'   2563704936365844480',130.6796,19.650613,filtered_data,sdss,2563704936365844480,457
SDSS J084502.88+200850.8,2020yCat.1350....0G,b'   2563847323121641472',131.26205,20.147464,filtered_data,sdss,2563847323121641472,458
2MASS J08413315+2005258,2020yCat.1350....0G,b'   2563825058011179008',130.38814,20.090501,filtered_data,sdss,2563825058011179008,459
NGC  2581,2020yCat.1350....0G,b'   2559281051398596608',126.12892,18.597091,filtered_data,sdss,2559281051398596608,460
Z  89-40,2020yCat.1350....0G,b'   2559341524538124288',127.99021,19.211523,filtered_data,sdss,2559341524538124288,461
[BKD2008] WR 532,2012ApJS..203...21A,b'   2561555391200651264',128.32559,19.345852,filtered_data,sdss,2561555391200651264,462
SDSS J081800.19+191810.0,2018yCat.1345....0G,b'   2344256703291222016',124.50082,19.30281,filtered_data,sdss,2344256703291222016,463
LEDA 1634430,2020yCat.1350....0G,b'   2169611650104059904',126.6171,20.721935,filtered_data,sdss,2169611650104059904,464
** RAO  123A,2020yCat.1350....0G,b'   2567147506852980736',130.60827,21.230827,filtered_data,sdss,2567147506852980736,465
ICRF J075000.3+182311,2020A&A...644A.159C,b'   2161859543254984704',117.50137,18.386502,filtered_data,sdss,2161859543254984704,466
NGC  2553,2020yCat.1350....0G,b'   2167515706164275200',124.39584,20.903072,filtered_data,sdss,2167515706164275200,467
NGC  2562,2020yCat.1350....0G,b'   2169660303493588992',125.09857,21.131471,filtered_data,sdss,2169660303493588992,468
SDSS J082329.31+213646.4,2020MNRAS.494.1784A,b'   2169745790522648576',125.87237,21.613006,filtered_data,sdss,2169745790522648576,469
IC 2248,2020yCat.1350....0G,b'   2168581407641724928',124.02003,23.134019,filtered_data,sdss,2168581407641724928,470
[VV2006] J081545.7+241311,2020yCat.1350....0G,b'   1784605003231553536',123.94029,24.220002,filtered_data,sdss,1784605003231553536,471
QSO J0820+2334,2020yCat.1350....0G,b'   2168587180077770752',125.10092,23.580691,filtered_data,sdss,2168587180077770752,472
IC  501,2020yCat.1350....0G,b'   1784684992702474240',124.69828,24.537425,filtered_data,sdss,1784684992702474240,473
Z 118-54,2020yCat.1350....0G,b'   1356733072040552448',120.81885,24.676777,filtered_data,sdss,1356733072040552448,474
NGC  2487,2020yCat.1350....0G,b'   1355727568640174080',119.58527,25.149213,filtered_data,sdss,1355727568640174080,475
SLACS SDSS J0822+2652,2020yCat.1350....0G,b'   1426584775270885376',125.67633,26.878765,filtered_data,sdss,1426584775270885376,476
SDSS J082212.57+275307.4,2020yCat.1350....0G,b'   1426611988183672832',125.55241,27.885395,filtered_data,sdss,1426611988183672832,477
2MASS J08183573+2850223,2020yCat.1350....0G,b'   1359043146004064256',124.64888,28.839579,filtered_data,sdss,1359043146004064256,478
2MASS J08573067+2006240,2020yCat.1350....0G,b'   2570541700070008832',134.37785,20.10665,filtered_data,sdss,2570541700070008832,479
SDSS J090523.70+282955.6,2020ApJS..249....3A,b'   2177662274846615552',136.34877,28.498783,filtered_data,sdss,2177662274846615552,480
LINEAR 6429965,2020yCat.1350....0G,b'   2349901047188711424',139.79327,26.959338,filtered_data,sdss,2349901047188711424,481
LEDA   27591,2015ApJS..219...12A,b'   2186512794667476992',145.05351,29.59176,filtered_data,sdss,2186512794667476992,482
Z 152-31,2020yCat.1350....0G,b'   2186570793905842176',143.85952,29.812624,filtered_data,sdss,2186570793905842176,483
LINEAR 7254453,2020yCat.1350....0G,b'   2185510314454312960',142.68373,32.154661,filtered_data,sdss,2185510314454312960,484
Z 151-53,2020yCat.1350....0G,b'   1792466511839913984',139.64625,32.270007,filtered_data,sdss,1792466511839913984,485
NGC  2839,2020yCat.1350....0G,b'   1792577287636412416',140.15138,33.65068,filtered_data,sdss,1792577287636412416,486
Z 181-35,2020yCat.1350....0G,b'   1792588832508504064',140.54309,33.84855,filtered_data,sdss,1792588832508504064,487
NGC  2828,2020yCat.1350....0G,b'   1792545401799206912',139.89513,33.888093,filtered_data,sdss,1792545401799206912,488
LEDA 3095868,2020ApJS..249....3A,b'   1434430341547845632',140.84084,34.728607,filtered_data,sdss,1434430341547845632,489
ACO   692,2008ApJS..176..414Y,b'   2173098201911945216',130.154,26.632995,filtered_data,sdss,2173098201911945216,490
SDSS J084940.38+301115.3,2020ApJS..249....3A,b'   1429904201864996864',132.41825,30.187615,filtered_data,sdss,1429904201864996864,491
SDSS J085058.09+303053.6,2020ApJS..249....3A,b'   1429898154551044096',132.74208,30.514885,filtered_data,sdss,1429898154551044096,492
LEDA  139129,2020yCat.1350....0G,b'   1428780500075440128',130.7331,29.457495,filtered_data,sdss,1428780500075440128,493
LEDA 3095822,2020yCat.1350....0G,b'   1428915190249842688',131.24294,30.943985,filtered_data,sdss,1428915190249842688,494
IC 2378,2020ApJS..249....3A,b'   1360170145422534656',127.13186,30.431325,filtered_data,sdss,1360170145422534656,495
LEDA 1954290,2020ApJS..249....3A,b'   1360244912213223424',128.66427,31.585052,filtered_data,sdss,1360244912213223424,496
[VV2006] J084255.6+331822,2020yCat.1350....0G,b'   1361358167769901056',130.7317,33.306272,filtered_data,sdss,1361358167769901056,497
LEDA 3997554,2009ApJS..182..543A,b'   1433308564776052736',138.3015,33.444403,filtered_data,sdss,1433308564776052736,498
7C 090843.79+340139.00,2020yCat.1350....0G,b'   1433327806229538816',137.94901,33.821325,filtered_data,sdss,1433327806229538816,499
SDSS J091101.47+344427.1,2009ApJS..182..543A,b'   1433389928636508160',137.75615,34.74088,filtered_data,sdss,1433389928636508160,500
NGC  2779,2020yCat.1350....0G,b'   1433400923752785920',138.11788,35.053753,filtered_data,sdss,1433400923752785920,501
NGC  2746,2020yCat.1350....0G,b'   1364650930703722496',136.49768,35.377377,filtered_data,sdss,1364650930703722496,502
SDSS J090710.08+365957.5,2020yCat.1350....0G,b'   1364690238244415488',136.79199,36.999319,filtered_data,sdss,1364690238244415488,503
7C 084350.20+345911.00,2020yCat.1350....0G,b'   1051624367802312704',131.7472,34.806985,filtered_data,sdss,1051624367802312704,504
Z 180-22,2020yCat.1350....0G,b'   1052759063315638272',133.63264,36.509616,filtered_data,sdss,1052759063315638272,505
SDSS J084316.32+362014.7,2020yCat.1350....0G,b'    972797074766587904',130.81804,36.33743,filtered_data,sdss,972797074766587904,506
Z 179-26,2020yCat.1350....0G,b'    972950181760755712',131.40772,36.934653,filtered_data,sdss,972950181760755712,507
SDSS J085153.64+392611.7,2012ApJS..203...21A,b'   1348949079454935040',132.97352,39.436624,filtered_data,sdss,1348949079454935040,508
LEDA   91020,2009ApJS..182..543A,b'   2674032957844383744',157.74173,20.081937,filtered_data,sdss,2674032957844383744,509
[VV96] J103633.0+220312,2020yCat.1350....0G,b'   2665026308228016128',159.13743,22.0534,filtered_data,sdss,2665026308228016128,510
MCG+04-25-014,2020yCat.1350....0G,b'   2664008709847410688',155.82834,22.390777,filtered_data,sdss,2664008709847410688,511
LEDA 1693738,2020yCat.1350....0G,b'   2644741142842730496',157.74696,23.788552,filtered_data,sdss,2644741142842730496,512
SDSS J103544.00+235744.5,2020yCat.1350....0G,b'   2648151553638164480',158.93332,23.96238,filtered_data,sdss,2648151553638164480,513
SDSS J102912.86+245720.4,2020ApJS..249....3A,b'   2644890951302014976',157.30362,24.955677,filtered_data,sdss,2644890951302014976,514
Ton  524,2020yCat.1350....0G,b'   2650402254426761216',157.89292,28.78366,filtered_data,sdss,2650402254426761216,515
SDSS J105905.07+272755.5,2020yCat.1350....0G,b'   2656011963204659200',164.77112,27.465405,filtered_data,sdss,2656011963204659200,516
Z 155-79,2020yCat.1350....0G,b'   2491718812043339776',167.35751,29.569247,filtered_data,sdss,2491718812043339776,517
LEDA 1863935,2020yCat.1350....0G,b'   2230446256461735936',162.41849,29.364619,filtered_data,sdss,2230446256461735936,518
ACO  1045,2020ApJS..246....2A,b'   2650525399729072128',158.71746,30.694846,filtered_data,sdss,2650525399729072128,519
MCG+05-26-025,2020yCat.1350....0G,b'   2230437735246620672',163.07705,30.072496,filtered_data,sdss,2230437735246620672,520
Shk 191-6,2020yCat.1350....0G,b'   2230520473496610816',162.03281,31.466888,filtered_data,sdss,2230520473496610816,521
7C 101146.4+280358,2020yCat.1350....0G,b'   2643626513315948544',153.64872,27.817622,filtered_data,sdss,2643626513315948544,522
NGC  3196,2020yCat.1350....0G,b'   2645979468333606912',154.70429,27.668958,filtered_data,sdss,2645979468333606912,523
7C 102035.0+291157,2020yCat.1350....0G,b'   2647032800825337856',155.85021,28.947509,filtered_data,sdss,2647032800825337856,524
RX J1023.6+3001,2020yCat.1350....0G,b'   2647135880040441856',155.91558,30.016053,filtered_data,sdss,2647135880040441856,525
SDSS J104700.96+342337.3,2020yCat.1350....0G,b'   2280086457139881984',161.75402,34.393704,filtered_data,sdss,2280086457139881984,526
SDSS J103529.48+343420.2,2012ApJS..203...21A,b'   2359924195707611136',158.87283,34.572295,filtered_data,sdss,2359924195707611136,527
2MASS J10354001+3551238,2020yCat.1350....0G,b'   2221415966942717952',158.91668,35.8567,filtered_data,sdss,2221415966942717952,528
LEDA 2103473,2020yCat.1350....0G,b'   2249596175101487104',160.32007,37.549063,filtered_data,sdss,2249596175101487104,529
LEDA   86918,2009ApJS..182..543A,b'   2200051630123018240',154.25108,35.521922,filtered_data,sdss,2200051630123018240,530
BAX 155.5304+38.5153,2020ApJS..246....2A,b'   1607839543094962176',155.57598,38.544323,filtered_data,sdss,1607839543094962176,531
[YSS2008] 98,2008ApJS..176..414Y,b'   1607947844990298112',157.64126,39.20903,filtered_data,sdss,1607947844990298112,532
Z 185-22,2020yCat.1350....0G,b'   2372396511561541632',168.73684,33.825648,filtered_data,sdss,2372396511561541632,533
LEDA   87039,2020yCat.1350....0G,b'   2292390267384260608',173.03965,37.053082,filtered_data,sdss,2292390267384260608,534
4C 36.18,2020yCat.1350....0G,b'   2290203064214251520',166.86221,36.270063,filtered_data,sdss,2290203064214251520,535
Z 185-12,2020yCat.1350....0G,b'   2285641191024257024',167.46782,37.001952,filtered_data,sdss,2285641191024257024,536
LEDA 4095638,2009ApJS..182..543A,b'   2353141583638980608',164.16813,36.141095,filtered_data,sdss,2353141583638980608,537
SDSS J110427.76+355245.2,2020yCat.1350....0G,b'   2290180249347975168',166.11571,35.879233,filtered_data,sdss,2290180249347975168,538
2MASS J11140749+3902430,2020yCat.1350....0G,b'   2229322005319018496',168.53129,39.045293,filtered_data,sdss,2229322005319018496,539
FIRST J111140.4+404707,2020yCat.1350....0G,b'   1620233238247139328',167.91866,40.785258,filtered_data,sdss,1620233238247139328,540
Z 214-28,2020yCat.1350....0G,b'   2248580501386323968',177.08348,38.74835,filtered_data,sdss,2248580501386323968,541
MCG+07-24-015,2020MNRAS.494.1784A,b'   2292431773948209152',172.53854,38.620447,filtered_data,sdss,2292431773948209152,542
IRAS 11387+4116,2020yCat.1350....0G,b'   1626991937212934144',175.3418,40.997306,filtered_data,sdss,1626991937212934144,543
2MASS J11243917+4201450,2020yCat.1350....0G,b'   1624772023119013888',171.16327,42.029176,filtered_data,sdss,1624772023119013888,544
LEDA 3096047,2020yCat.1350....0G,b'   1536863869572507648',171.54848,42.879581,filtered_data,sdss,1536863869572507648,545
QSO B1123+434,2020yCat.1350....0G,b'   1536863319816693760',171.63673,43.160723,filtered_data,sdss,1536863319816693760,546
[VV2006] J115412.1+463552,2020yCat.1350....0G,b'   1628088425485723648',178.55028,46.597827,filtered_data,sdss,1628088425485723648,547
NGC  4001,2020yCat.1350....0G,b'   1631481793850927104',179.52827,47.334853,filtered_data,sdss,1631481793850927104,548
Z 184-20,2020yCat.1350....0G,b'   2353273525034313728',162.53036,36.341831,filtered_data,sdss,2353273525034313728,549
3XMM J104909.8+373758,2020yCat.1350....0G,b'   2259748516404422656',162.29093,37.63308,filtered_data,sdss,2259748516404422656,550
LEDA 2140560,2012ApJS..203...21A,b'   2238377583689361408',164.30668,38.962278,filtered_data,sdss,2238377583689361408,551
SDSS J104658.44+382728.2,2009ApJS..182..543A,b'   2259774080049768448',161.74354,38.457841,filtered_data,sdss,2259774080049768448,552
7C 104651.79+381217.00,2020yCat.1350....0G,b'   2259751814939305984',162.42383,37.941639,filtered_data,sdss,2259751814939305984,553
Z 212-54,2020ApJS..249....3A,b'   1613427261808076800',161.91869,38.931583,filtered_data,sdss,1613427261808076800,554
BD+41  2141,2020yCat.1350....0G,b'   3377753402971889664',164.11972,40.253248,filtered_data,sdss,3377753402971889664,555
Z 213-8,2020yCat.1350....0G,b'   1533500463301814272',164.0669,42.333142,filtered_data,sdss,1533500463301814272,556
LEDA 2209540,2020yCat.1350....0G,b'   1534642581055498240',166.39903,42.945333,filtered_data,sdss,1534642581055498240,557
Z 212-36,2020yCat.1350....0G,b'   1613495981284812800',160.18512,39.074319,filtered_data,sdss,1613495981284812800,558
PB   329,2020yCat.1350....0G,b'   1530265974165497856',157.93558,41.905798,filtered_data,sdss,1530265974165497856,559
NGC  3950,2020yCat.1350....0G,b'   1628178585439201280',178.42255,47.884573,filtered_data,sdss,1628178585439201280,560
Z 241-96,2020yCat.1350....0G,b'   1619094694812215296',167.96744,45.541403,filtered_data,sdss,1619094694812215296,561
2MASS J11441005+5158495,2020yCat.1350....0G,b'    990824668204132352',176.04225,51.980502,filtered_data,sdss,990824668204132352,562
Z 268-83,2020yCat.1350....0G,b'    990953585942489088',176.84006,52.449591,filtered_data,sdss,990953585942489088,563
WTP 17aamzew,2024ApJ...961..211M,b'   2191075493330053120',146.23572,31.097845,filtered_data,sdss,2191075493330053120,564
NGC  2970,2020yCat.1350....0G,b'   2191095009661446144',145.87944,31.97698,filtered_data,sdss,2191095009661446144,565
SDSS J095048.90+320143.4,2020yCat.1350....0G,b'   2191159605969577984',147.70379,32.028745,filtered_data,sdss,2191159605969577984,566
MCG+06-21-054,2009ApJS..182..543A,b'   1435535900506351616',143.83337,35.913679,filtered_data,sdss,1435535900506351616,567
UGC  5014,2020MNRAS.494.1784A,b'   1434407801559476224',141.42775,34.856623,filtered_data,sdss,1434407801559476224,568
LEDA 3530362,2020yCat.1350....0G,b'   1434403953268779008',142.72477,35.439791,filtered_data,sdss,1434403953268779008,569
NVSS J092821+364628,2012ApJS..203...21A,b'   1435607093884250112',142.08832,36.774497,filtered_data,sdss,1435607093884250112,570
Z 181-85,2020ApJS..249....3A,b'   1436703032753547264',145.75912,37.823147,filtered_data,sdss,1436703032753547264,571
GALEX J093956.3+390711,2020yCat.1350....0G,b'   1367988223741028352',144.98476,39.120061,filtered_data,sdss,1367988223741028352,572
[JPV2013] IJ101611.14+384924.7,2020yCat.1350....0G,b'   1606787035555719168',154.04641,38.823442,filtered_data,sdss,1606787035555719168,573
PB   287,2020yCat.1350....0G,b'   1530264050020149248',157.28222,42.298051,filtered_data,sdss,1530264050020149248,574
[WHL2012] J093652.1+410004,2012ApJS..199...34W,b'   1058380591843534848',144.21725,41.000998,filtered_data,sdss,1058380591843534848,575
Z 210-29,2020yCat.1350....0G,b'   1058353653808654336',145.9894,41.687341,filtered_data,sdss,1058353653808654336,576
Z 209-40,2020yCat.1350....0G,b'   1352258059782612992',139.11692,42.138548,filtered_data,sdss,1352258059782612992,577
SDSS J090858.15+414926.5,2007ApJS..172..634A,b'   1351194282182076416',137.24233,41.824025,filtered_data,sdss,1351194282182076416,578
NGC  2755,2015ApJS..219...12A,b'   1351214348269283328',136.99296,41.708938,filtered_data,sdss,1351214348269283328,579
MCG+07-19-018,2020yCat.1350....0G,b'   1351185760966961152',136.11414,41.486196,filtered_data,sdss,1351185760966961152,580
LEDA 2185557,2020yCat.1350....0G,b'   1351186035844868096',135.89407,41.710129,filtered_data,sdss,1351186035844868096,581
SDSS J094722.98+445948.6,2020yCat.1350....0G,b'   1353340803824510976',146.84579,44.996834,filtered_data,sdss,1353340803824510976,582
GALEX J094714.2+455701,2020yCat.1350....0G,b'   3328246237328599040',146.80982,45.950372,filtered_data,sdss,3328246237328599040,583
LEDA 2361432,2020yCat.1350....0G,b'   1132808183832668160',151.33388,50.053336,filtered_data,sdss,1132808183832668160,584
MCG+08-18-023,2020ApJS..249....3A,b'   1131626208748922880',145.40757,48.670573,filtered_data,sdss,1131626208748922880,585
[VV2006] J105545.4+462839,2009A&A...505..385A,b'   1616884951318292480',163.93937,46.477644,filtered_data,sdss,1616884951318292480,586
2MASS J10334632+4718039,2020yCat.1350....0G,b'   1082159728894699520',158.44292,47.301123,filtered_data,sdss,1082159728894699520,587
RX J1048.9+5010,2020yCat.1350....0G,b'    986361480695801856',162.24006,50.162598,filtered_data,sdss,986361480695801856,588
6C 105337+503613,2020yCat.1350....0G,b'    986319149498132480',164.11772,50.331127,filtered_data,sdss,986319149498132480,589
SDSS J104913.15+510232.6,2020yCat.1350....0G,b'    986391442387658752',162.3048,51.042415,filtered_data,sdss,986391442387658752,590
LEDA 2399289,2020yCat.1350....0G,b'    988710856864851968',171.06549,51.742298,filtered_data,sdss,988710856864851968,591
Z 268-13,2020yCat.1350....0G,b'    988675947370670080',169.37408,51.403922,filtered_data,sdss,988675947370670080,592
Mrk 1445,2015ApJS..219...12A,b'    988676222248577024',169.38494,51.431606,filtered_data,sdss,988676222248577024,593
SDSS J111518.76+531948.3,2012ApJS..203...21A,b'   1140617740030076928',168.82816,53.33011,filtered_data,sdss,1140617740030076928,594
NGC  3549,2020yCat.1350....0G,b'   1139484417446668288',167.73701,53.387772,filtered_data,sdss,1139484417446668288,595
QSO B1117+535,2020yCat.1350....0G,b'   1139415972847839232',170.04607,53.217077,filtered_data,sdss,1139415972847839232,596
MCG+09-19-001,2020yCat.1350....0G,b'   1022348216428947456',168.23579,55.683411,filtered_data,sdss,1022348216428947456,597
[VV2006] J111504.4+550143,2020yCat.1350....0G,b'   1139534170347825152',168.76856,55.028768,filtered_data,sdss,1139534170347825152,598
SDSS J113740.23+570441.8,2020yCat.1350....0G,b'   1475068291947980800',174.41763,57.078267,filtered_data,sdss,1475068291947980800,599
MCG+10-17-097,2020yCat.1350....0G,b'   1073024433112770560',178.37027,59.699089,filtered_data,sdss,1073024433112770560,600
[PEG2006] SDSS J1021+4913 A,2006AJ....131...41P,b'    983055249314965504',155.29594,49.225096,filtered_data,sdss,983055249314965504,601
LEDA 2383543,2020yCat.1350....0G,b'   1136092149113186304',158.06726,50.855456,filtered_data,sdss,1136092149113186304,602
NGC  3148,2020yCat.1350....0G,b'   1133930510293166080',153.35968,50.445468,filtered_data,sdss,1133930510293166080,603
6C 104104+533830,2020A&A...644A.159C,b'   1137274948830652416',161.0445,53.372387,filtered_data,sdss,1137274948830652416,604
[VV2006] J104723.5+540406,2020yCat.1350....0G,b'   1020076900199983104',161.84804,54.06858,filtered_data,sdss,1020076900199983104,605
QSO B1010+5630,2020yCat.1350....0G,b'   1065237966575659008',153.40158,56.26012,filtered_data,sdss,1065237966575659008,606
2MASX J10200192+5627397,2015ApJS..219...12A,b'   1065262155831470080',155.00746,56.461184,filtered_data,sdss,1065262155831470080,607
Z 267-29,2020yCat.1350....0G,b'   1022403741766150144',164.59607,55.618,filtered_data,sdss,1022403741766150144,608
NGC  3770,2020yCat.1350....0G,b'   3243838103667894272',174.49481,59.616962,filtered_data,sdss,3243838103667894272,609
LEDA 2807143,2009ApJS..182..543A,b'   3243844700737660928',174.8621,60.172615,filtered_data,sdss,3243844700737660928,610
LEDA   36367,2020ApJS..249....3A,b'   3243868889993472000',175.67495,59.838107,filtered_data,sdss,3243868889993472000,611
[VV2006] J115705.6+615521,2020yCat.1350....0G,b'    874853678475929600',179.27296,61.922705,filtered_data,sdss,874853678475929600,612
7C 110150.60+605503.00,2020A&A...644A.159C,b'    871493020615206912',166.22373,60.648691,filtered_data,sdss,871493020615206912,613
[VV2006] J105314.4+605147,2020yCat.1350....0G,b'    871533152789620736',163.31009,60.863412,filtered_data,sdss,871533152789620736,614
[VV2006] J114013.8+624156,2020yCat.1350....0G,b'    873837729715087360',175.05726,62.698992,filtered_data,sdss,873837729715087360,615
Z 314-30,2020yCat.1350....0G,b'    873804744366254080',173.11709,62.50731,filtered_data,sdss,873804744366254080,616
LEDA   35319,2020yCat.1350....0G,b'    873787152180209664',172.13373,62.920576,filtered_data,sdss,873787152180209664,617
Z 117-62,2020yCat.1350....0G,b'    964919348730816512',115.09476,23.274986,filtered_data,sdss,964919348730816512,618
[VV2006] J074656.9+245312,2020yCat.1350....0G,b'    965068332556380160',116.7372,24.886887,filtered_data,sdss,965068332556380160,619
Z 148-71,2020yCat.1350....0G,b'    967183518100645888',119.10453,27.012559,filtered_data,sdss,967183518100645888,620
V* PT Gem,2020yCat.1350....0G,b'    967211280769247232',118.65215,27.999619,filtered_data,sdss,967211280769247232,621
SDSS J080157.47+282620.7,2020yCat.1350....0G,b'    968307768773601280',120.48948,28.439104,filtered_data,sdss,968307768773601280,622
CRTS J073817.7+285519,2020yCat.1350....0G,b'    848937913054947328',114.57394,28.922131,filtered_data,sdss,848937913054947328,623
Z 147-63,2020yCat.1350....0G,b'   1000985809878280192',116.11042,29.269371,filtered_data,sdss,1000985809878280192,624
Z 148-40,2020yCat.1350....0G,b'   1001088614215477248',117.5001,30.02495,filtered_data,sdss,1001088614215477248,625
GALEX J075919.4+321948,2020yCat.1350....0G,b'   1002224408384792576',119.8309,32.330131,filtered_data,sdss,1002224408384792576,626
Z 178-12,2020yCat.1350....0G,b'   1003245579825866752',119.68078,32.861598,filtered_data,sdss,1003245579825866752,627
Z 177-33,2020yCat.1350....0G,b'    485307421560956928',113.47227,37.025901,filtered_data,sdss,485307421560956928,628
2MASX J07363185+3830585,2020yCat.1350....0G,b'    485409401264433152',114.13261,38.516217,filtered_data,sdss,485409401264433152,629
7C 081553.29+323637.00,2020A&A...644A.159C,b'    970592828914690048',124.75971,32.443677,filtered_data,sdss,970592828914690048,630
Ton  905,2020yCat.1350....0G,b'    970579634775156736',124.75767,33.276516,filtered_data,sdss,970579634775156736,631
Ton  299,2020yCat.1350....0G,b'    928933982001719296',121.61707,32.516509,filtered_data,sdss,928933982001719296,632
IRAS F08322+3609,2020yCat.1350....0G,b'   1347870733409216512',128.86451,35.992374,filtered_data,sdss,1347870733409216512,633
LEDA 3389871,2020ApJS..249....3A,b'    930157463666190336',126.43335,35.583128,filtered_data,sdss,930157463666190336,634
GMBCG 121.14617+33.08568,2010ApJS..191..254H,b'    928952948577298432',121.14617,33.085681,filtered_data,sdss,928952948577298432,635
RX J0809.6+3455,2020yCat.1350....0G,b'   1004337666294048768',122.41201,34.927004,filtered_data,sdss,1004337666294048768,636
2MASS J08054717+3837179,2020yCat.1350....0G,b'    853552563709044736',121.44657,38.621659,filtered_data,sdss,853552563709044736,637
NGC  2528,2020yCat.1350....0G,b'    854638881214064640',121.85344,39.194487,filtered_data,sdss,854638881214064640,638
2MASS J08084424+3948519,2020yCat.1350....0G,b'    613619059585476608',122.18443,39.814554,filtered_data,sdss,613619059585476608,639
2MASS J08404104+3838201,2020yCat.1350....0G,b'    932285568790849536',130.17102,38.638852,filtered_data,sdss,932285568790849536,640
MCG+08-16-018,2020yCat.1350....0G,b'    619313975984678912',129.1912,47.369488,filtered_data,sdss,619313975984678912,641
V* EU Lyn,2020yCat.1350....0G,b'    611381550319167488',118.16853,36.473119,filtered_data,sdss,611381550319167488,642
2MASS J07570566+3721124,2020yCat.1350....0G,b'    611518989272639488',119.2736,37.353442,filtered_data,sdss,611518989272639488,643
PTF 12aob,2012ATel.3957....1G,b'    611456042231949312',117.02049,37.174403,filtered_data,sdss,611456042231949312,644
SDSS J074654.32+390240.7,2020yCat.1350....0G,b'    487630139807524864',116.72637,39.044694,filtered_data,sdss,487630139807524864,645
Z 206-38,2020yCat.1350....0G,b'    489768415196637184',118.60366,39.37152,filtered_data,sdss,489768415196637184,646
87GB 075041.9+411738,2020yCat.1350....0G,b'    489881115138484224',118.5386,41.166676,filtered_data,sdss,489881115138484224,647
V* AY Lyn,2020yCat.1350....0G,b'    613712792951744512',120.12455,40.656615,filtered_data,sdss,613712792951744512,648
KUV 07596+4123,2020yCat.1350....0G,b'    613705096370350080',120.74917,41.243902,filtered_data,sdss,613705096370350080,649
7C 080533.60+410130.00,2020A&A...644A.159C,b'    613764744876156928',122.23603,40.879144,filtered_data,sdss,613764744876156928,650
[VV2006] J075739.5+415319,2020yCat.1350....0G,b'    492085360973604864',119.41429,41.888728,filtered_data,sdss,492085360973604864,651
Z 206-33,2020yCat.1350....0G,b'    488781603561039872',117.89846,42.880109,filtered_data,sdss,488781603561039872,652
Z 206-30,2020yCat.1350....0G,b'    488769783811041280',117.41249,42.967067,filtered_data,sdss,488769783811041280,653
Z 235-46,2020yCat.1350....0G,b'   1954737111831701504',117.1443,44.688276,filtered_data,sdss,1954737111831701504,654
Z 236-15,2020yCat.1350....0G,b'    491022683102799872',119.16818,44.869815,filtered_data,sdss,491022683102799872,655
2MASS J07461919+4447078,2020yCat.1350....0G,b'   1954723093058447360',116.57996,44.78552,filtered_data,sdss,1954723093058447360,656
